source_id;author;title;year;anchor_external;publication_place;publisher;pages;language;discipline;urn_cts;is_primary_text;has_translation;digital_source;notes;doi;pdf_path;has_pdf
Ziegler2007_Florilegiu;Ziegler;Florilegium marianum IX;2007;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Ziegler2004_Unelettred;Ziegler;Une lettre de Šamši-Addu découverte à Hazor?;2004;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Ziegler2007_Amurritisc;Ziegler;Amurritisch lernen;2007;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Barjamovic2008_AnOldAssyr;Barjamovic;An Old Assyrian Incantation against the Evil Eye;2008;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Buccellati1993_ThroughaGl;Buccellati;Through a Glass Darkly: A Reconstruction of Old Babylonian Monuments Described in Old Babylonian Copies;1993;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Cammarosano2019_TheyWroteo;Cammarosano;They Wrote on Wax: Wax Boards in the Ancient Near East;2019;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Chiera1956_TheyWroteo;Chiera;They Wrote on Clay: The Babylonian Tablets Speak Today;1956;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Dalley2020_TheFirstSe;Dalley;The First Sealand Dynasty: Literacy, Economy, and the Likely Location of Dur-Enlil(e;2020;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Derksen2017_NewEvidenc;Derksen;New Evidence for Beeswax during the Old Assyrian Colony Period and the Ur III Period;2017;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Devecchi2020_DallaMesop;Devecchi;Dalla Mesopotamia a Parigi, passando per Susa;2020;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Eppihimer2010_Assembling;Eppihimer;Assembling King and State;2010;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Fales2010_NewLighton;Fales;New Light on Assyro-Aramaic Interference: The Assur Ostracon;2010;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Feldman2009_Knowledgea;Feldman;Knowledge as Cultural Biography;2009;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Finkel2018_Amuletsaga;Finkel;Amulets against Fever;2018;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Finkel2019_Assurbanip;Finkel;Assurbanipal’s Library: An Overview;2019;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Franklin2019_ReviewofVo;Franklin;Review of Voices on Birchbark;2019;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Friberg1990_SeedandRee;Friberg;‘Seed and Reeds’;1990;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Greco2019_TheCodeofH;Greco;The Code of Hammurabi in Later Tradition;2019;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Guterbock1934_Diehistori;Güterbock;Die historische Tradition;1934;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Harper1993_TheRoyalCi;Harper;The Royal City of Susa;1993;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Henkelman2012_SutrukNahh;Henkelman;Šutruk-Nahhunte;2012;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Heessel2012_Amuletteun;Heeßel;Amulette und ‘Amulettform’;2012;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Jendritzki2019_Rekonstruk;Jendritzki;Rekonstruktion einer Elfenbein-Klapptafel;2019;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Jursa2004_Accounting;Jursa;Accounting in Neo-Babylonian Institutional Archives;2004;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Konig1977_Dieelamisc;König;Die elamischen Königsinschriften;1977;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Larsen2015_AncientKan;Larsen;Ancient Kanesh;2015;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Maiocchi2012_Ildolcesap;Maiocchi;Il dolce sapore della morte;2012;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Maul2012_Tontafelab;Maul;Tontafelabschriften des Kodex Hammurapi;2012;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Michalowski1980_NewSources;Michalowski;New Sources Concerning Naram-Sin;1980;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Michalowski2020_TheKingdom;Michalowski;The Kingdom of Akkad in Contact with the World;2020;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Michel2020_WomenofAss;Michel;Women of Assur and Kanesh;2020;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Nougayrol1958_Lesfragmen;Nougayrol;Les fragments en pierre du Code Hammourabien II;1958;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Ornan2019_Unfinished;Ornan;Unfinished Business;2019;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Panayotov2018_Magicomedi;Panayotov;Magico-medical Plants;2018;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Paulus2017_Akkadeinmi;Paulus;Akkade in mittelbabylonischer Zeit;2017;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Postgate2001_SystemandS;Postgate;System and Style in Three Near Eastern Bureaucracies;2001;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Potts1999_TheArchaeo;Potts;The Archaeology of Elam;1999;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Potts2006_Elamitesan;Potts;Elamites and Kassites in the Gulf;2006;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Potts2018_Archaeolog;Potts;Archaeology and the Art of the Ancient Near East;2018;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Powell1996_Wineandthe;Powell;Wine and the Vine in Ancient Mesopotamia;1996;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Radner2014_AnImperial;Radner;An Imperial Communication Network;2014;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Reichel2013_Eshnunna;Reichel;Eshnunna;2013;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Rey2020_ASeleucidC;Rey;A Seleucid Cult of Royal Ancestors in Girsu;2020;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Robson2019_ScholarlyT;Robson;Scholarly Tablet Collections;2019;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Unknown2019_LibrariesB;Unknown;Libraries Before Alexandria;2019;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Sallaberger2012_Bierbrauen;Sallaberger;Bierbrauen in Versen;2012;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Thavapalan2019_Stonesfrom;Thavapalan;Stones from the Mountain;2019;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Dijk1986_Diedynasti;Dijk;Die dynastischen Heiraten;1986;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Veenhof2010_TheArchive;Veenhof;The Archive of Kuliya, son of Ali-abum;2010;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Veenhof2020_OldAssyria;Veenhof;Old Assyrian Iṣurtum;2020;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Volk1999_Imkereiima;Volk;Imkerei im alten Mesopotamien?;1999;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Waal2012_WritinginA;Waal;Writing in Anatolia;2012;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Wasserman1994_BM78613;Wasserman;BM 78613;1994;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Winter1992_Idolsofthe;Winter;‘Idols of the King.’;1992;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Winter1996_SexRhetori;Winter;Sex, Rhetoric and the Public Monument;1996;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Winter2002_DefiningAe;Winter;Defining Aesthetics for Non-Western Studies;2002;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Unknown2017_Entrelesfl;Unknown;Entre les fleuves II;2017;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Abela-Ridder2010_Estimating;Abela-Ridder;Estimating the Burden of Human Leptospirosis;2010;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Bandara2014_Globalizat;Bandara;Globalization of Leptospirosis through Travel and Migration;2014;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Baermann1928_DiagnoseKl;Baermann;Diagnose, Klinik, Epidemiologie und Therapie der kurzfristigen Weilschen Erkrankung;1928;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Berman1973_ScrubTyphu;Berman;Scrub Typhus in South Vietnam;1973;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Borg-Petersen1949_Experience;Borg-Petersen;Experience of Leptospirosis in Denmark;1949;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Borghouts1998_TheClinica;Borghouts;The Clinical Course and Prognostic Factors of Non-Specific Neck Pain: A Systematic Review;1998;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Broom1951_Leptospiro;Broom;Leptospirosis in England and Wales;1951;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Broom1948_WeilsDisea;Broom;Weil’s Disease;1948;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Brown1997_BM13470119;Brown;BM 134701 = 1966-10-14, 1 and the Hellenistic Period Eclipse Ritual from Uruk;1997;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Bulmer1945_WeilsDisea;Bulmer;Weil’s Disease in Normandy: Its Treatment with Penicillin;1945;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Cavigneaux1948_CasesofLep;Cavigneaux;Cases of Leptospirosis Icterohaemorrhagica in the Paris District;1948;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Daher2009_Predictors;Daher;Predictors of Oliguric Acute Kidney Injury in Leptospirosis;2009;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Daher1999_RiskFactor;Daher;Risk Factors for Death and Changing Patterns in Leptospirosis Acute Renal Failure;1999;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Dittrich2015_OrientiaRi;Dittrich;Orientia, Rickettsia, and Leptospira Pathogens as Causes of CNS Infections in Laos;2015;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Edwards1960_HumanLepto;Edwards;Human Leptospirosis;1960;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Fairburn1956_Chloramphe;Fairburn;Chloramphenicol and Penicillin in the Treatment of Leptospirosis among British Troops in Malaya;1956;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Faine1982_Guidelines;Faine;Guidelines for the Control of Leptospirosis. WHO Offset Publication;1982;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Fletcher1927_Leptospiro;Fletcher;Leptospirosis, Tsutsugamushi Disease and Tropical Typhus;1927;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Gardner1946_Laboratory;Gardner;Laboratory Diagnosis of Weil’s Disease;1946;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Hall1951_Evaluation;Hall;Evaluation of Antibiotic Therapy in Human Leptospirosis;1951;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Hamilton1934_WeilsDisea;Hamilton Fairley;Weil’s Disease among Sewer Workers in London;1934;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Hartskeerl2011_EmergenceC;Hartskeerl;Emergence, Control and Re-emerging Leptospirosis: Dynamics of Infection in the Changing World;2011;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Ido1918_Spirochaet;Ido;Spirochaeta Hebdomadis, the Causative Agent of Seven Day Fever;1918;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Ko1999_UrbanEpide;Ko;Urban Epidemic of Severe Leptospirosis in Brazil;1999;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Kocen1962_Leptospiro;Kocen;Leptospirosis: A Comparison of Symptomatic and Penicillin Therapy;1962;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Kristensen1935_OmWeilsSyg;Kristensen;Om Weil’s Sygdom i Danmark;1935;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Limmathurotsakul2012_FoolsGoldW;Limmathurotsakul;Fool’s Gold: Why Imperfect Reference Tests Are Undermining the Evaluation of Novel Diagnostics;2012;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Lopes2004_Comparativ;Lopes;Comparative Study of In-Hospital Case-Fatality Rate of Leptospirosis;2004;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Mayxay2013_CausesofNo;Mayxay;Causes of Non-Malarial Fever in Laos;2013;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
McClain1984_Doxycyclin;McClain;Doxycycline Therapy for Leptospirosis;1984;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Molner1948_Leptospira;Molner;Leptospiral Infections: A Survey;1948;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Pappas2008_TheGlobali;Pappas;The Globalization of Leptospirosis;2008;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Puliyath2012_Leptospiro;Puliyath;Leptospirosis in Pregnancy;2012;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Reller2014_Unsuspecte;Reller;Unsuspected Leptospirosis Is a Cause of Acute Febrile Illness in Nicaragua;2014;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Ross1958_Treatmento;Ross Russell;Treatment of Leptospirosis with Oxytetracycline;1958;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Segura2005_ClinicalSp;Segura;Clinical Spectrum of Pulmonary Involvement in Leptospirosis;2005;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Silva2011_RIFLEandAK;Silva Júnior;RIFLE and AKIN Classifications Predict Mortality in Leptospirosis;2011;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Slot1932_Leptospiro;Slot;Leptospirosen in Bangkinang en Omgeving;1932;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Smith1949_WeilsDisea;Smith;Weil’s Disease in the North-East of Scotland;1949;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Smythe2009_TheMicrosc;Smythe;The Microscopic Agglutination Test Is an Unreliable Predictor;2009;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Spichler2012_Comparativ;Spichler;Comparative Analysis of Severe Pediatric and Adult Leptospirosis;2012;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Hooste2007_Leptospiro;Hooste;Leptospirosis: Review of the Literature;2007;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Vervoort1923_Spirochaet;Vervoort;Spirochaeten bij Acute Koortsige Ziekten van Onbekende Oorsprong in de Tropen;1923;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Vijayachari2004_Leptospiro;Vijayachari;Leptospirosis among Schoolchildren of the Andaman & Nicobar Islands;2004;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Walch-Sorgdrager1939_Leptospiro;Walch-Sorgdrager;Leptospiroses;1939;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Wilmaers1917_Quarantese;Wilmaers;Quarante-sept cas de spirochétose ictero-hémorragique;1917;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Wilson1927_ProbableIn;Wilson;Probable Inference, the Law of Succession, and Statistical Inference;1927;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Organization2010_Reportofth;Organization;Report of the First Meeting of the Leptospirosis Burden Epidemiology Reference Group;2010;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Zaki1996_Leptospiro;Zaki;Leptospirosis Associated with Acute Febrile Illness and Pulmonary Hemorrhage;1996;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Barberon2012_ArchibabIL;Barberon;Archibab I. Les religieuses et le culte de Marduk dans le royaume de Babylone;2012;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Cohen1993_TheCulticC;Cohen;The Cultic Calendars of the Ancient Near East;1993;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Graef2001_Unsceauave;Graef;Un sceau avec le kišib d’Ur-Utu, grand lamentateur d’Anunītum;2001;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Meyer1982_Mubabbilut;Meyer;Mubabbilūtum dans une lettre paléo-babylonienne tardive;1982;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Dresch1989_TribesGove;Dresch;Tribes, Government and History in Yemen;1989;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Eidem2008_ApumaKingd;Eidem;Apum, a Kingdom on the Old Assyrian Route;2008;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Janssen2012_OfWillsand;Janssen;Of Wills and Bills: On Inherited Debts in the Ur-Utu Archive;2012;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Janssen2012_TheGuardWh;Janssen;The Guard Who Molested Gentlemen ... A Letter Ana Awīlē from the Ur-Utu Archive;2012;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Kouwenberg2010_TheAkkadia;Kouwenberg;The Akkadian Verb and Its Semitic Background;2010;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Landsberger1915_Derkultisc;Landsberger;Der kultische Kalender der Babylonier und Assyrer;1915;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Saller1999_PaterFamil;Saller;Pater Familias, Mater Familias, and the Gendered Semantics of the Roman Household;1999;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Tanret2005_Kubburumlo;Tanret;Kubburum loue une maison;2005;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Tanret1992_Anaqabequi;Tanret;Ana qabê: qui remplace qui?;1992;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Toorn1996_FamilyReli;Toorn;Family Religion in Babylonia, Syria and Israel: Continuity and Change in the Forms of Religious Life;1996;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Veenhof1991_AssyrianCo;Veenhof;Assyrian Commercial Activities in Old Babylonian Sippar – Some New Evidence;1991;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
